Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
482, 1A, BBa_R1050, pSB2K0, --, OK, , Regulatory, 1, , , , , No sequence info, , "Promoter  Standard (HK022 cI regulated) <br>", 
482, 1B, BBa_F1610, pSB1AK3, --, OK, "Was BBa_I0461", Signalling, 4, , , , , No sequence info, , "3OC<sub>6</sub>HSL Sender Device", 
482, 1C, BBa_R1052, pSB2K0, --, OK, , Regulatory, 1, , , , , No sequence info, , "Promoter  Standard (434 cI regulated)<br>", 
482, 1D, BBa_J04450, pSB1A2, --, OK, , Reporter, 5, , , , , No sequence info, , "RFP Coding Device", 
482, 1E, BBa_R1053, pSB2K0, --, OK, , Regulatory, 1, , , , , No sequence info, , "Promoter  Standard (p22 cII regulated)<br>", 
482, 1F, BBa_J04630, pSB1AK3, --, OK, , Reporter, 3, , , , , No sequence info, , "E0040.B0015", 
482, 1G, BBa_I1010, pSB2K0, --, OK, , Regulatory, 1, , , , , No sequence info, , "cI(1) fused to tetR promoter", 
482, 1H, BBa_J04650, pSB1AK3, --, OK, , Reporter, 3, , , , , No sequence info, , "E1010.B0015", 
482, 1I, BBa_I1011, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "CI(1) &quot;KISS&quot; asRNA without promoter", 
482, 1J, BBa_J04421, pSB1A2, --, OK, , Reporter, 5, , , , , No sequence info, , "ECFP Coding Device with Promoter  RBS  Coding Sequence  and Terminator", 
482, 1K, BBa_I1012, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "CI(1) micRNA asRNA", 
482, 1L, BBa_J04430, pSB1A2, --, OK, , Reporter, 5, , , , , No sequence info, , "GFP coding device switched on by IPTG", 
482, 1M, BBa_I1013, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "CI(1) IS10 asRNA", 
482, 1O, BBa_I1020, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "Custom cI(2) Protein w/LacO-1 Promoter", 
482, 2A, BBa_S01459, pSB2K3, --, OK, , Intermediate, 6, , , , , No sequence info, , "--Specify Parts List--", 
482, 2B, BBa_P1010, pSB1AC3, --, OK, "CcdB", Generator, 1, , , , , No sequence info, , "ccdB cell death gene", 
482, 2C, BBa_S01445, pSB2K3, --, OK, , Intermediate, 6, , , , , No sequence info, , "--Specify Parts List--", 
482, 2E, BBa_S01453, pSB2K3, --, OK, , Intermediate, 6, , , , , No sequence info, , "--Specify Parts List--", 
482, 2F, BBa_J01001, pSB1A2, --, OK, , Coding, 1, , , , , No sequence info, , "TraJr protein (controls conjugative transfer in RP4 plasmid)", 
482, 2H, BBa_J01003, pSB1A2, --, OK, , Conjugation, 1, , , , , No sequence info, , "OriT-R (Origin of transfer for the R-plasmid nic region)", 
482, 2I, BBa_E0613, pSB2K3, --, OK, , Composite, 10, , , , , No sequence info, , "I0500.Q04511.E0430", 
482, 2J, BBa_J01060, pSB1A2, --, OK, , Intermediate, 2, , , , , No sequence info, , "OnLock1 = [pTet][Lock1]", 
482, 2K, BBa_E0612, pSB2K3, --, OK, , Intermediate, 10, , , , , No sequence info, , "I0500.Q04510.E0430", 
482, 2L, BBa_J01101, pSB1A2, --, OK, , Generator, 5, , , , , No sequence info, , " [pTet][StrRBS][cI][DblTerm]", 
482, 2M, BBa_E0614, pSB2K3, --, OK, , Composite, 10, , , , , No sequence info, , "I0500.Q04520.E0430", 
482, 2N, BBa_J01141, pSB1A2, --, OK, , RNA, 2, , , , , No sequence info, , "[pLacI pL][key1]", 
482, 2O, BBa_M0100, pSB2K3, --, OK, , RNA, 1, , , , , No sequence info, , "tRNA_Arg5 to use as transcriptional reporter", 
482, 2P, BBa_J01142, pSB1A2, --, OK, , RNA, 2, , , , , No sequence info, , "[pLacI pL][key3]", 
482, 3A, BBa_I1021, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "Antisense RNA w/BBa_I1020 Interference (KISS)", 
482, 3B, BBa_J07022, pSB1AC3, --, OK, , Coding, 1, , , , , No sequence info, , "sigma factor FecI controls iron transport ", 
482, 3C, BBa_I1022, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "Antisense RNA w/BBa_I1020 Interference (micRNA)", 
482, 3D, BBa_J13001, pSB1A2, --, OK, , Project, 11, , , , , No sequence info, , "LuxR generator.  POPS generate cI(LVA)  and LuxI(LVA)", 
482, 3E, BBa_I1023, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "CI(2) IS10 asRNA", 
482, 3F, BBa_J13002, pSB1A2, --, OK, , Regulatory, 2, , , , , No sequence info, , "TetR repressed POPS/RIPS generator", 
482, 3G, BBa_I1030, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "RNA Regulation Target  ( Promoter driven by C0040 and cI mod #1 CDS)", 
482, 3H, BBa_J13003, pSB1A2, --, OK, , Reporter, 5, , , , , No sequence info, , "POPS+RIPS generates CFP.  POPS generates YFP", 
482, 3I, BBa_I1031, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "CI(1) &quot;KISS&quot; asRNA", 
482, 3J, BBa_J13004, pSB1A2, --, OK, , Composite, 7, , , , , No sequence info, , "polycistronic CFP/YFP expression cassette", 
482, 3K, BBa_I1032, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "CI(1) &quot;micRNA&quot; asRNA", 
482, 3L, BBa_I15012, pSB1A2, --, OK, , Translational_Unit, 2, , , , , No sequence info, , "B0030.ECFP", 
482, 3M, BBa_I1034, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "CI(1) &quot;KISS&quot; asRNA without promoter", 
482, 3N, BBa_I15013, pSB1A2, --, OK, , Translational_Unit, 2, , , , , No sequence info, , "B0030.EYFP", 
482, 3O, BBa_I1040, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "RNA Regulation Target  ( Promoter driven by C0010 and cI(2) CDS)", 
482, 3P, BBa_B0010, pSB1A2, --, OK, , Terminator, 1, , , , , No sequence info, , "T1 from E. coli rrnB", 
482, 4A, BBa_I6116, pSB2K3, --, OK, , Measurement, 4, , , , , No sequence info, , "R0077.E0030.B0015", 
482, 4C, BBa_S01417, pSB2K3, --, OK, , Intermediate, 10, , , , , No sequence info, , "--Specify Parts List--", 
482, 4D, BBa_J07021, pSB1AC3, --, OK, , Coding, 1, , , , , No sequence info, , "FecR", 
482, 4E, BBa_S01416, pSB2K3, --, OK, , Intermediate, 6, , , , , No sequence info, , "--Specify Parts List--", 
482, 4F, BBa_J07043, pSB1AK3, --, OK, , Signalling, 3, , , , , No sequence info, , "J07012.B0015 (scFv 4-4-20.TT)", 
482, 4G, BBa_S01656, pSB2K3, --, OK, , Intermediate, 5, , , , , No sequence info, , "--Specify Parts List--", 
482, 4H, BBa_J07044, pSB1AK3, --, OK, , Signalling, 3, , , , , No sequence info, , "J07013.B0015 (scFv S101A.TT)", 
482, 4I, BBa_S01533, pSB2K3, --, OK, , Intermediate, 10, , , , , No sequence info, , "--Specify Parts List--", 
482, 4J, BBa_J07045, pSB1AK3, --, OK, , Signalling, 3, , , , , No sequence info, , "J07014.B0015 (scFv 4M5.3.TT)", 
482, 4K, BBa_S01655, pSB2K3, --, OK, , Intermediate, 5, , , , , No sequence info, , "--Specify Parts List--", 
482, 4M, BBa_S01674, pSB2K3, --, OK, , Intermediate, 16, , , , , No sequence info, , "R0062.Q04400.Q04121.Q04511", 
482, 4N, BBa_J07005, pSB1AT3, --, OK, , Measurement, 1, , , , , No sequence info, , "PhoA (E.coli JM83 alkaline phosphatase gene)", 
482, 4O, BBa_S01675, pSB2K3, --, OK, , Intermediate, 9, , , , , No sequence info, , "Q04400.E0432", 
482, 4P, BBa_J07017, pSB1AT3, --, OK, , Coding, 1, , , , , No sequence info, , "FecA protein", 
482, 5A, BBa_I1041, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "CI(2) &quot;KISS&quot; asRNA", 
482, 5B, BBa_I15014, pSB1A3, --, OK, , Reporter, 2, , , , , No sequence info, , "polycistronic EYFP+ECFP", 
482, 5C, BBa_I1044, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "CI(2) &quot;KISS&quot; asRNA without Promoter", 
482, 5D, BBa_I15018, pSB1A2, --, OK, , Reporter, 4, , , , , No sequence info, , "polycistronic ECFP+EYFP under B0031", 
482, 5E, BBa_I1060, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "Custom cI(2) Protein w/LacO-1 Promoter (Used for Anti-sense inhibition)", 
482, 5F, BBa_I15019, pSB1A2, --, OK, , Translational_Unit, 2, , , , , No sequence info, , "B0031.ECFP", 
482, 5G, BBa_I1063, pSB2K0, --, OK, , RNA, 1, , , , , No sequence info, , "CI(2) IS10 asRNA", 
482, 5H, BBa_I15020, pSB1A2, --, OK, , Translational_Unit, 2, , , , , No sequence info, , "B0031.EYFP", 
482, 5I, BBa_C0070, pSB2K3, --, OK, , Coding, 1, , , , , No sequence info, , "autoinducer synthetase for N-butyryl-HSL (BHL) and HHL", 
482, 5J, BBa_I15040, pSB1A3, --, OK, , Translational_Unit, 1, , , , , No sequence info, , "RBS.TetR from pASKIBA3", 
482, 5K, BBa_C0071, pSB2K3, --, OK, , Coding, 1, , , , , No sequence info, , "rhlR repressor/activator from P. aeruginosa PA3477 (+LVA)", 
482, 5L, BBa_J13023, pSB1A2, --, OK, , Regulatory, 2, , , , , No sequence info, , "3OC6HSL+LuxR dependent POPS/RIPS generator", 
482, 5M, BBa_C0072, pSB2K3, --, OK, , Coding, 1, , , , , No sequence info, , "mnt repressor (strong) from Salmonella phage P22 (+LVA)", 
482, 5N, BBa_I5101, pSB4A1, --, OK, , Reporter, 5, , , , , No sequence info, , "R0050.B0034.E0030.B0014", 
482, 5O, BBa_C0073, pSB2K3, --, OK, , Coding, 1, , , , , No sequence info, , "mnt repressor (weak) from Salmonella phage P22 (+LVA)", 
482, 5P, BBa_I5110, pSB4A1, --, OK, , Reporter, 5, , , , , No sequence info, , "Lambda cI regulatable expression of YFP", 
482, 6A, BBa_S01839, pSB2K3, --, OK, , Intermediate, 16, , , , , No sequence info, , "--Specify Parts List--", 
